timestamp_utc,open,high,low,close,base_volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2025-09-08T09:17:00+00:00,4.3414,4.3989,4.3224,4.3772,545696.0,2380684.13761,11955,330813.0,1443367.77941
2025-09-08T09:18:00+00:00,4.3781,4.49,4.3777,4.4829,1817077.0,8070606.88379,32871,1148069.0,5101867.0987
2025-09-08T09:19:00+00:00,4.4831,4.486,4.3543,4.3736,1307406.0,5795227.09296,24583,525285.0,2330411.7998
2025-09-08T09:20:00+00:00,4.3725,4.4035,4.3555,4.3856,612006.0,2679812.70438,12913,333024.0,1458525.28361
2025-09-08T09:21:00+00:00,4.3853,4.418,4.3823,4.3974,471766.0,2076770.41435,9324,252382.0,1111008.23345
2025-09-08T09:22:00+00:00,4.3975,4.4136,4.3855,4.4048,224744.0,988943.2925,5253,109684.0,482791.9249
2025-09-08T09:23:00+00:00,4.4043,4.4066,4.384,4.3849,235274.0,1034034.0297,4842,100591.0,442319.7575
2025-09-08T09:24:00+00:00,4.386,4.41,4.3763,4.391,310792.0,1365513.46,5953,157086.0,690404.1719
2025-09-08T09:25:00+00:00,4.3916,4.3916,4.3632,4.378,321780.0,1408063.63367,6810,138659.0,606812.0615
2025-09-08T09:26:00+00:00,4.3786,4.379,4.3485,4.3569,323453.0,1410942.1527,6610,128083.0,558900.5633
2025-09-08T09:27:00+00:00,4.357,4.3727,4.3511,4.3638,178405.0,778756.1746,4546,102399.0,446997.8069
2025-09-08T09:28:00+00:00,4.3637,4.3775,4.3408,4.3564,267391.0,1165211.94423,6029,121140.0,528160.5654
2025-09-08T09:29:00+00:00,4.3558,4.372,4.3503,4.3692,173931.0,759059.67767,4322,98933.0,431783.88227
2025-09-08T09:30:00+00:00,4.3693,4.3876,4.3248,4.3444,472915.0,2059433.20798,10001,195724.0,853058.4841
2025-09-08T09:31:00+00:00,4.3445,4.35,4.3277,4.3425,232903.0,1010284.8309,5825,117724.0,510741.6775
2025-09-08T09:32:00+00:00,4.3428,4.405,4.3387,4.3969,371966.0,1628030.25498,8674,246366.0,1078504.34288
2025-09-08T09:33:00+00:00,4.3982,4.4035,4.3805,4.3874,206129.0,905218.505,4655,110785.0,486623.2484
2025-09-08T09:34:00+00:00,4.3867,4.395,4.3813,4.3872,122177.0,536143.0835,3251,61253.0,268805.9099
2025-09-08T09:35:00+00:00,4.3872,4.4037,4.3446,4.3522,325237.0,1423694.9153,7070,134881.0,591274.7073
2025-09-08T09:36:00+00:00,4.3515,4.3698,4.349,4.3616,166909.0,727730.084,4240,88334.0,385157.4934
2025-09-08T09:37:00+00:00,4.3616,4.37,4.34,4.3426,220701.0,960954.8875,4594,94214.0,410420.1185
2025-09-08T09:38:00+00:00,4.3424,4.3564,4.333,4.3442,261420.0,1135527.11295,5083,120422.0,523280.3451
2025-09-08T09:39:00+00:00,4.3441,4.3511,4.337,4.3451,135099.0,586982.1016,2773,73925.0,321211.793
2025-09-08T09:40:00+00:00,4.3445,4.3639,4.3307,4.3473,287439.0,1249299.5824,5225,159200.0,692079.978
2025-09-08T09:41:00+00:00,4.3477,4.3758,4.3467,4.3621,166459.0,726407.02197,4061,105876.0,462101.91997
2025-09-08T09:42:00+00:00,4.3616,4.3798,4.361,4.3685,122094.0,533529.3691,3101,67244.0,293862.7568
2025-09-08T09:43:00+00:00,4.3685,4.3685,4.33,4.3327,245986.0,1069458.02258,4498,67145.0,292194.7822
2025-09-08T09:44:00+00:00,4.3338,4.365,4.3323,4.3568,157214.0,684011.0093,3663,90899.0,395531.2572
2025-09-08T09:45:00+00:00,4.3572,4.3618,4.3352,4.3386,156822.0,681455.4663,3365,75688.0,329001.3195
2025-09-08T09:46:00+00:00,4.3395,4.385,4.32,4.3738,498577.0,2171413.13479,9412,254120.0,1107798.0084
2025-09-08T09:47:00+00:00,4.3738,4.42,4.3733,4.4155,513290.0,2260005.33455,9923,288514.0,1270217.83665
2025-09-08T09:48:00+00:00,4.4141,4.433,4.3816,4.4081,507201.0,2237559.15215,9959,244401.0,1078405.30985
2025-09-08T09:49:00+00:00,4.4082,4.4286,4.4,4.4247,286554.0,1264055.3486,5745,147342.0,650352.828
2025-09-08T09:50:00+00:00,4.4243,4.55,4.4033,4.5029,2367188.0,10646329.11321,34210,1528435.0,6878426.61551
2025-09-08T09:51:00+00:00,4.5045,4.5141,4.4613,4.4816,1142533.0,5128188.49212,21008,517911.0,2325057.1844
2025-09-08T09:52:00+00:00,4.4811,4.4872,4.4212,4.4297,724947.0,3226073.59306,15449,318315.0,1416888.0482
2025-09-08T09:53:00+00:00,4.4289,4.4499,4.4185,4.4397,466590.0,2068582.34884,8885,273090.0,1211046.41029
2025-09-08T09:54:00+00:00,4.4397,4.4542,4.4365,4.4365,235720.0,1047623.39629,5265,115048.0,511380.66009
2025-09-08T09:55:00+00:00,4.4367,4.4684,4.4351,4.4538,314248.0,1398952.274,7436,171652.0,764182.5731
2025-09-08T09:56:00+00:00,4.4525,4.5071,4.4511,4.4811,745295.0,3343731.73626,15121,446726.0,2004630.99576
2025-09-08T09:57:00+00:00,4.4815,4.495,4.4745,4.4904,375125.0,1682642.3619,6992,168637.0,756543.7533
2025-09-08T09:58:00+00:00,4.4904,4.5045,4.4812,4.4993,433803.0,1949889.2869,7799,234037.0,1052177.3
2025-09-08T09:59:00+00:00,4.5,4.5187,4.4845,4.4982,547524.0,2464231.4585,10326,292086.0,1315039.7363
2025-09-08T10:00:00+00:00,4.4974,4.7388,4.482,4.5912,4010765.0,18541325.54834,67636,2372202.0,10970280.49466
2025-09-08T10:01:00+00:00,4.5915,4.6194,4.5666,4.5925,934440.0,4291754.68652,19505,438779.0,2016003.2485
2025-09-08T10:02:00+00:00,4.5937,4.6177,4.5739,4.5771,938104.0,4313469.81078,16562,503113.0,2313948.07236
2025-09-08T10:03:00+00:00,4.5772,4.64,4.5702,4.5932,751954.0,3457220.3727,15668,370852.0,1705493.81922
2025-09-08T10:04:00+00:00,4.5927,4.6307,4.5927,4.6251,746820.0,3444818.70706,13544,422418.0,1948494.7138
2025-09-08T10:05:00+00:00,4.6259,4.6349,4.5895,4.6078,723212.0,3336168.65996,13868,358361.0,1654134.7022
2025-09-08T10:06:00+00:00,4.6079,4.6189,4.5932,4.6091,416161.0,1917162.7205,8344,201493.0,928379.4569
2025-09-08T10:07:00+00:00,4.6094,4.6122,4.5856,4.5974,345148.0,1588181.9634,7136,139798.0,643466.1086
2025-09-08T10:08:00+00:00,4.5974,4.6073,4.576,4.6068,424218.0,1946677.50442,9447,213449.0,979817.9955
2025-09-08T10:09:00+00:00,4.6066,4.6248,4.5932,4.6237,442509.0,2040694.0944,9564,242979.0,1120903.7934
2025-09-08T10:10:00+00:00,4.6232,4.6583,4.601,4.6299,649962.0,3006968.75643,12356,380323.0,1760251.32627
2025-09-08T10:11:00+00:00,4.63,4.6696,4.623,4.6314,618126.0,2869161.46024,12282,328859.0,1526902.18154
2025-09-08T10:12:00+00:00,4.6315,4.6345,4.602,4.6131,362279.0,1672280.9372,7781,152502.0,704060.5494
2025-09-08T10:13:00+00:00,4.6129,4.6175,4.5957,4.6069,454124.0,2092059.16176,7233,197337.0,909430.9225
2025-09-08T10:14:00+00:00,4.6075,4.6396,4.6056,4.6227,327361.0,1514602.7936,7382,189432.0,876444.9267
2025-09-08T10:15:00+00:00,4.623,4.6386,4.6066,4.6373,324118.0,1498135.8241,7673,193157.0,892968.5658
2025-09-08T10:16:00+00:00,4.6375,4.6678,4.6312,4.6533,578108.0,2687379.42651,11728,328903.0,1529483.46941
2025-09-08T10:17:00+00:00,4.6535,4.6553,4.59,4.6092,593255.0,2737182.46346,12950,233742.0,1078762.8195
2025-09-08T10:18:00+00:00,4.6093,4.6196,4.5863,4.5891,421165.0,1937276.6306,8266,208052.0,957128.4732
2025-09-08T10:19:00+00:00,4.5899,4.61,4.5863,4.6002,287202.0,1321426.0805,5277,182899.0,841520.0145
2025-09-08T10:20:00+00:00,4.601,4.6017,4.561,4.5969,474047.0,2171079.02044,8610,207316.0,949699.3019
2025-09-08T10:21:00+00:00,4.5965,4.6306,4.5942,4.6293,402646.0,1858574.44776,8361,254542.0,1174983.08196
2025-09-08T10:22:00+00:00,4.6296,4.6587,4.6204,4.6555,585506.0,2718576.36117,9984,320406.0,1488187.19267
2025-09-08T10:23:00+00:00,4.6564,4.782,4.6365,4.7422,1671521.0,7868666.39404,29408,1019101.0,4802942.33311
2025-09-08T10:24:00+00:00,4.7395,4.7994,4.7082,4.7373,1820583.0,8667119.15993,32575,1027852.0,4896117.17014
2025-09-08T10:25:00+00:00,4.738,4.7494,4.68,4.7218,915612.0,4317123.9041,18814,415660.0,1961077.04108
2025-09-08T10:26:00+00:00,4.7216,4.7489,4.7004,4.7437,499153.0,2358492.85534,10110,285927.0,1351581.63269
2025-09-08T10:27:00+00:00,4.7439,4.7655,4.7265,4.7588,646925.0,3072729.66943,13618,334472.0,1589069.70593
2025-09-08T10:28:00+00:00,4.7585,4.8883,4.753,4.8797,2540886.0,12272877.62401,41660,1637846.0,7914500.48929
2025-09-08T10:29:00+00:00,4.8797,4.982,4.8676,4.9507,3660453.0,18015171.25908,57662,2115006.0,10414079.987
2025-09-08T10:30:00+00:00,4.9507,5.15,4.8822,5.0782,3693939.0,18475046.83778,54483,2249124.0,11263837.91418
2025-09-08T10:31:00+00:00,5.0737,5.32,5.04,5.3012,5825880.0,29955653.25864,84458,3365447.0,17323634.07758
2025-09-08T10:32:00+00:00,5.3013,5.3388,5.1666,5.1766,3161287.0,16528563.72664,53116,1560440.0,8164530.35374
2025-09-08T10:33:00+00:00,5.1765,5.23,5.1556,5.2101,1627288.0,8451650.63068,27971,732546.0,3805827.26684
2025-09-08T10:34:00+00:00,5.2112,5.3,5.163,5.2485,1672178.0,8745708.0091,29831,864042.0,4522383.44826
2025-09-08T10:35:00+00:00,5.2499,5.7777,5.23,5.4936,7352979.0,40674466.93462,102982,4159403.0,22988801.82187
2025-09-08T10:36:00+00:00,5.4936,5.5899,5.4425,5.4913,3102970.0,17104811.42906,41224,1454021.0,8017782.94989
2025-09-08T10:37:00+00:00,5.4922,5.5348,5.46,5.5093,1228482.0,6756368.0729,22566,613158.0,3373413.0426
2025-09-08T10:38:00+00:00,5.5094,5.579,5.4502,5.5303,1889942.0,10431342.83957,33076,978711.0,5405590.01058
2025-09-08T10:39:00+00:00,5.5307,5.5449,5.4516,5.4874,1125819.0,6180349.26469,23408,517702.0,2843314.96528
2025-09-08T10:40:00+00:00,5.4882,5.5223,5.3251,5.3856,2127962.0,11573855.09085,35952,942657.0,5133125.8634
2025-09-08T10:41:00+00:00,5.3855,5.5409,5.3714,5.4838,1372437.0,7521843.88541,26072,742101.0,4066140.64429
2025-09-08T10:42:00+00:00,5.4851,5.5299,5.4606,5.4881,736111.0,4043199.40538,15664,356105.0,1956370.34816
2025-09-08T10:43:00+00:00,5.4883,5.5719,5.481,5.5158,1257314.0,6938365.8725,23802,681271.0,3760144.0156
2025-09-08T10:44:00+00:00,5.5165,5.5598,5.4819,5.4959,849026.0,4684903.35422,16582,361685.0,1997703.32926
2025-09-08T10:45:00+00:00,5.4958,5.8751,5.4811,5.8622,3163737.0,17971881.90058,57313,2010623.0,11428943.34079
2025-09-08T10:46:00+00:00,5.8645,6.4087,5.6876,6.3746,6135390.0,36875649.1745,102717,3692691.0,22233598.03618
2025-09-08T10:47:00+00:00,6.3744,7.2,6.0612,6.9309,7652716.0,49261787.2953,150060,4395299.0,28323927.06194
2025-09-08T10:48:00+00:00,6.94,8.3246,6.4032,7.6533,7217916.0,50904956.8809,158166,4080343.0,28976984.703
2025-09-08T10:49:00+00:00,7.6665,7.8013,6.8325,7.052,5372023.0,38542152.4439,105467,2707700.0,19441540.4598
2025-09-08T10:50:00+00:00,7.0552,7.2187,6.5622,6.811,4660696.0,32059647.2419,88945,2250548.0,15513402.1418
2025-09-08T10:51:00+00:00,6.8121,6.9168,6.66,6.7409,2406588.0,16362626.5983,52643,1235382.0,8406094.634
2025-09-08T10:52:00+00:00,6.7457,7.0,6.451,6.46,2790174.0,18847437.8701,59557,1351807.0,9153503.4495
2025-09-08T10:53:00+00:00,6.46,6.5421,5.6738,6.194,5422434.0,33475646.4235,95505,2235231.0,13800363.4482
2025-09-08T10:54:00+00:00,6.1926,6.2251,5.84,6.185,3052034.0,18442558.9528,52124,1351410.0,8178446.9367
2025-09-08T10:55:00+00:00,6.1848,6.481,6.1779,6.3039,2248151.0,14302409.8388,45447,1115511.0,7099963.115
2025-09-08T10:56:00+00:00,6.2961,6.4085,6.1754,6.3402,1615351.0,10181322.4784,34473,775691.0,4890902.9328
2025-09-08T10:57:00+00:00,6.3403,6.4758,6.1807,6.2593,1679407.0,10578756.8294,37932,753860.0,4752918.8124
2025-09-08T10:58:00+00:00,6.2577,6.2646,6.0797,6.244,1508537.0,9312667.7958,33404,720744.0,4452449.89
2025-09-08T10:59:00+00:00,6.2436,6.3396,6.2106,6.2791,850584.0,5344801.9327,24858,430602.0,2707155.8489
2025-09-08T11:00:00+00:00,6.2825,6.4671,6.175,6.4097,2193821.0,13901788.7004,47062,1207538.0,7654125.9792
2025-09-08T11:01:00+00:00,6.413,6.5986,6.16,6.1888,2422066.0,15364405.6949,56801,1187698.0,7568690.6071
2025-09-08T11:02:00+00:00,6.1887,6.2357,5.8,5.9016,3084480.0,18604640.6872,56142,1217376.0,7356606.0719
2025-09-08T11:03:00+00:00,5.9048,6.042,5.8625,5.8662,1665988.0,9903109.7266,35678,725445.0,4317657.8378
2025-09-08T11:04:00+00:00,5.8702,5.8975,5.6,5.8242,3428362.0,19681739.6547,57173,1451078.0,8348754.1903
2025-09-08T11:05:00+00:00,5.8246,6.36,5.8043,6.2209,2685671.0,16314586.6281,58732,1623421.0,9867486.628
2025-09-08T11:06:00+00:00,6.2182,6.2301,6.0735,6.1205,1118191.0,6867823.977,26901,564727.0,3471079.3788
2025-09-08T11:07:00+00:00,6.1205,6.2333,6.1,6.1765,983991.0,6077061.5435,26556,522038.0,3225223.3226
2025-09-08T11:08:00+00:00,6.1758,6.4397,6.1749,6.325,1580457.0,9996268.7003,35500,962413.0,6089805.7568
2025-09-08T11:09:00+00:00,6.3225,6.36,6.2733,6.323,807806.0,5099699.1496,22311,429711.0,2713681.1861
2025-09-08T11:10:00+00:00,6.3231,6.36,6.1,6.2559,1323166.0,8253393.5106,34469,634674.0,3963434.0057
2025-09-08T11:11:00+00:00,6.2572,6.36,6.2501,6.2783,722237.0,4554203.5677,20096,380602.0,2400506.5021
2025-09-08T11:12:00+00:00,6.2798,6.326,6.1821,6.2293,682611.0,4262276.0352,20720,349549.0,2184019.3886
2025-09-08T11:13:00+00:00,6.2274,6.2954,6.1829,6.2617,648270.0,4039520.2995,18707,332064.0,2070103.8288
2025-09-08T11:14:00+00:00,6.2622,6.309,6.164,6.1647,553812.0,3453140.4189,16770,256108.0,1598228.7989
2025-09-08T11:15:00+00:00,6.1647,6.2125,5.937,6.0062,1589909.0,9654827.3641,39841,637900.0,3882212.3028
2025-09-08T11:16:00+00:00,6.0062,6.2195,5.9996,6.203,1006060.0,6164608.4363,28454,557840.0,3418705.1625
2025-09-08T11:17:00+00:00,6.1993,6.38,6.1788,6.2943,1313790.0,8250246.9176,32137,772889.0,4854390.6119
2025-09-08T11:18:00+00:00,6.2967,6.3302,6.2357,6.2906,793436.0,4987588.6945,20646,384361.0,2416923.4651
2025-09-08T11:19:00+00:00,6.294,6.3646,6.2711,6.3235,660718.0,4174825.282,18083,361827.0,2287289.4274
2025-09-08T11:20:00+00:00,6.3235,6.36,6.2,6.2466,707919.0,4432133.2519,19170,315081.0,1973954.5141
2025-09-08T11:21:00+00:00,6.2468,6.2509,6.175,6.1979,571121.0,3547726.956,14775,262282.0,1630342.6523
2025-09-08T11:22:00+00:00,6.1984,6.214,5.96,6.0209,1156250.0,7029438.4043,26747,430533.0,2620147.3428
2025-09-08T11:23:00+00:00,6.0185,6.0838,5.8031,6.0297,2146350.0,12756325.297,44624,937818.0,5580644.7494
2025-09-08T11:24:00+00:00,6.0297,6.1275,5.98,5.9939,697004.0,4222495.9868,18815,352675.0,2138504.6151
2025-09-08T11:25:00+00:00,5.9945,6.0221,5.88,5.909,959453.0,5705813.1148,24055,388490.0,2312421.5918
2025-09-08T11:26:00+00:00,5.9071,6.0174,5.8253,5.9807,831644.0,4934955.4362,22794,443430.0,2633169.9643
2025-09-08T11:27:00+00:00,5.9825,5.9882,5.7083,5.9059,1338098.0,7829079.5179,33560,587645.0,3444719.1753
2025-09-08T11:28:00+00:00,5.905,5.9499,5.8561,5.9303,490665.0,2897899.8955,15010,258664.0,1528589.1109
2025-09-08T11:29:00+00:00,5.9276,6.0907,5.9164,6.0084,809106.0,4869750.8541,24213,491591.0,2958862.549
2025-09-08T11:30:00+00:00,6.0085,6.0724,6.0037,6.0668,486353.0,2936609.2033,15132,260824.0,1575549.2738
2025-09-08T11:31:00+00:00,6.0655,6.1097,6.0,6.0,531088.0,3214212.609,17165,256125.0,1551592.471
2025-09-08T11:32:00+00:00,6.0023,6.1998,5.9012,6.1481,1081820.0,6576662.09,31050,548336.0,3341372.5785
2025-09-08T11:33:00+00:00,6.1495,6.265,6.1248,6.1346,881876.0,5455887.0903,25210,499776.0,3094716.0376
2025-09-08T11:34:00+00:00,6.1345,6.25,6.1095,6.2407,578098.0,3577939.5442,18461,329446.0,2040109.0508
2025-09-08T11:35:00+00:00,6.239,6.2956,6.2105,6.2318,751590.0,4697525.6828,20200,392994.0,2457954.9165
2025-09-08T11:36:00+00:00,6.2309,6.2395,6.1687,6.2099,448392.0,2780781.023,15117,198436.0,1230831.3228
2025-09-08T11:37:00+00:00,6.2099,6.43,6.2099,6.302,2004874.0,12739632.4008,46599,1242592.0,7899452.9787
2025-09-08T11:38:00+00:00,6.3003,6.3379,6.146,6.1953,1042543.0,6498172.2565,29284,477685.0,2981364.882
2025-09-08T11:39:00+00:00,6.1952,6.2439,6.17,6.2041,433033.0,2687753.57,13501,227151.0,1410288.9727
2025-09-08T11:40:00+00:00,6.2039,6.2796,6.1748,6.2442,432009.0,2688093.5043,13086,223016.0,1388436.7314
2025-09-08T11:41:00+00:00,6.2431,6.4491,6.2127,6.3706,1013419.0,6444914.5466,27235,544999.0,3466745.9206
2025-09-08T11:42:00+00:00,6.3724,6.48,6.3452,6.3915,1259853.0,8079884.3573,33442,633082.0,4064842.0112
2025-09-08T11:43:00+00:00,6.3915,6.4635,6.37,6.4023,773504.0,4959326.4913,21839,395921.0,2539461.7733
2025-09-08T11:44:00+00:00,6.4024,6.4269,6.25,6.3404,759479.0,4812810.4915,21284,333579.0,2115531.2714
2025-09-08T11:45:00+00:00,6.3392,6.4204,6.3187,6.3466,483761.0,3078616.9488,13381,265185.0,1688434.7705
2025-09-08T11:46:00+00:00,6.3463,6.422,6.268,6.4156,758869.0,4808794.0644,19823,400591.0,2542386.1984
2025-09-08T11:47:00+00:00,6.4157,6.5,6.352,6.4199,1069065.0,6873991.7497,24335,556302.0,3580559.5784
2025-09-08T11:48:00+00:00,6.422,6.48,6.235,6.2881,925642.0,5886161.9386,21842,378978.0,2411025.6788
2025-09-08T11:49:00+00:00,6.2909,6.3602,6.2715,6.3167,490185.0,3099245.1604,13337,278004.0,1758367.6022
2025-09-08T11:50:00+00:00,6.3157,6.3339,6.205,6.275,658914.0,4121757.0974,18288,288979.0,1808597.74
2025-09-08T11:51:00+00:00,6.2743,6.345,6.2351,6.3015,417665.0,2623701.0433,12680,213397.0,1342066.4771
2025-09-08T11:52:00+00:00,6.3015,6.3305,6.2734,6.2919,238083.0,1498168.6534,6616,117821.0,741520.9628
2025-09-08T11:53:00+00:00,6.2919,6.3909,6.2872,6.379,460322.0,2926646.3454,12419,257399.0,1636707.9795
2025-09-08T11:54:00+00:00,6.3773,6.4228,6.3609,6.4177,636207.0,4070022.3544,13101,370936.0,2373840.847
2025-09-08T11:55:00+00:00,6.4173,6.59,6.3819,6.5653,1491857.0,9724148.8362,34788,842085.0,5490171.5851
2025-09-08T11:56:00+00:00,6.5677,6.8,6.5349,6.7352,2128399.0,14273157.307,43087,1268661.0,8507331.4125
2025-09-08T11:57:00+00:00,6.7319,6.868,6.7061,6.7881,1573738.0,10712165.345,35399,858509.0,5845033.8547
2025-09-08T11:58:00+00:00,6.7906,6.82,6.61,6.7375,1105344.0,7407223.825,28125,482071.0,3230229.9466
2025-09-08T11:59:00+00:00,6.7375,6.8199,6.7083,6.7969,756068.0,5125301.5823,21207,375502.0,2546370.9883
2025-09-08T12:00:00+00:00,6.7969,6.8629,6.6844,6.7565,1102000.0,7453501.7219,31134,565611.0,3828315.4646
2025-09-08T12:01:00+00:00,6.7567,6.81,6.42,6.6012,1761145.0,11646349.8974,43506,763810.0,5056865.3565
2025-09-08T12:02:00+00:00,6.6009,6.6495,6.5205,6.5548,718526.0,4724769.697,19246,341901.0,2249161.147
2025-09-08T12:03:00+00:00,6.5564,6.6385,6.5341,6.5865,456567.0,3011907.9039,14379,258242.0,1703671.0388
2025-09-08T12:04:00+00:00,6.5867,6.6399,6.53,6.5836,394008.0,2593264.8748,13677,189402.0,1246849.5402
2025-09-08T12:05:00+00:00,6.5839,6.7203,6.56,6.6891,623854.0,4150909.04,20310,324688.0,2160749.3815
2025-09-08T12:06:00+00:00,6.6875,6.7499,6.6666,6.7155,524445.0,3519413.3026,17004,257089.0,1725735.139
2025-09-08T12:07:00+00:00,6.7157,6.86,6.6924,6.8153,1005342.0,6832982.2243,26308,581073.0,3951054.4603
2025-09-08T12:08:00+00:00,6.8188,6.99,6.8034,6.9649,1324431.0,9162826.6979,30232,814561.0,5636428.1709
2025-09-08T12:09:00+00:00,6.9616,6.9899,6.9,6.9284,870043.0,6031590.5542,22684,353565.0,2453094.5748
2025-09-08T12:10:00+00:00,6.9285,7.1,6.9121,6.9647,1789491.0,12585257.0798,37713,967662.0,6809258.5906
2025-09-08T12:11:00+00:00,6.96,6.9888,6.7759,6.9097,1212037.0,8325560.4272,33954,574404.0,3948032.4979
2025-09-08T12:12:00+00:00,6.9097,6.92,6.7931,6.7998,820411.0,5627509.9043,19740,290815.0,1994800.2402
2025-09-08T12:13:00+00:00,6.7937,6.88,6.7777,6.8154,473396.0,3231601.3111,13300,227877.0,1556711.5247
2025-09-08T12:14:00+00:00,6.8154,6.833,6.746,6.8183,501353.0,3402566.5073,15085,234402.0,1591691.9003
2025-09-08T12:15:00+00:00,6.8178,6.8347,6.72,6.7414,503025.0,3401476.0459,14730,211570.0,1431109.0578
2025-09-08T12:16:00+00:00,6.74,6.799,6.7214,6.7451,330286.0,2232077.4747,10710,177501.0,1199738.1245
2025-09-08T12:17:00+00:00,6.7472,6.84,6.6904,6.7059,756613.0,5109757.7404,19438,334793.0,2263986.3314
2025-09-08T12:18:00+00:00,6.7041,6.7665,6.65,6.7665,528560.0,3540434.0477,15334,237923.0,1595247.3363
2025-09-08T12:19:00+00:00,6.7664,6.8695,6.7507,6.8325,521640.0,3560336.7398,15931,281642.0,1922405.7601
2025-09-08T12:20:00+00:00,6.8344,6.8542,6.7632,6.795,350549.0,2387195.0263,11557,159930.0,1089288.3098
2025-09-08T12:21:00+00:00,6.7924,6.8181,6.7583,6.7706,247212.0,1676753.3297,8427,110131.0,747149.9026
2025-09-08T12:22:00+00:00,6.7705,6.7736,6.6401,6.667,655222.0,4382894.2017,18063,231847.0,1550921.2313
2025-09-08T12:23:00+00:00,6.6646,6.6669,6.5501,6.5886,892846.0,5890242.6045,21992,308501.0,2035714.3873
2025-09-08T12:24:00+00:00,6.5888,6.667,6.5814,6.6589,466688.0,3089564.5535,10509,298060.0,1973675.5585
2025-09-08T12:25:00+00:00,6.659,6.675,6.6001,6.6529,371768.0,2465488.353,10425,158429.0,1050958.7276
2025-09-08T12:26:00+00:00,6.651,6.68,6.5928,6.6741,338018.0,2238935.7117,9170,156323.0,1036307.4662
2025-09-08T12:27:00+00:00,6.6751,6.7403,6.6656,6.6949,394061.0,2640912.5815,12603,209217.0,1401989.1108
2025-09-08T12:28:00+00:00,6.6949,6.7756,6.6841,6.7261,329333.0,2219696.0296,9963,168965.0,1138701.3339
2025-09-08T12:29:00+00:00,6.7263,6.7312,6.6604,6.707,247460.0,1656511.7603,7528,106235.0,711343.3551
2025-09-08T12:30:00+00:00,6.707,6.74,6.5934,6.6095,365127.0,2429915.9232,10937,129012.0,859795.3032
2025-09-08T12:31:00+00:00,6.6077,6.6707,6.5928,6.6148,254716.0,1688215.8092,8778,127336.0,844258.8714
2025-09-08T12:32:00+00:00,6.6151,6.6743,6.5743,6.5819,389223.0,2573466.2541,11776,167450.0,1108089.9292
2025-09-08T12:33:00+00:00,6.5824,6.6139,6.39,6.5196,1195256.0,7753162.9674,28009,428400.0,2781774.1982
2025-09-08T12:34:00+00:00,6.5197,6.536,6.4758,6.5105,393849.0,2560872.6795,9738,173855.0,1130470.7267
2025-09-08T12:35:00+00:00,6.5105,6.6155,6.5102,6.5961,437602.0,2878417.7182,10481,232378.0,1528439.3901
2025-09-08T12:36:00+00:00,6.5955,6.6039,6.5506,6.564,267335.0,1758047.8883,7122,136576.0,898284.199
2025-09-08T12:37:00+00:00,6.5646,6.6738,6.5564,6.6323,358267.0,2371586.4782,10265,206316.0,1365966.3734
2025-09-08T12:38:00+00:00,6.6324,6.6387,6.5732,6.6011,233435.0,1541594.4134,6719,91588.0,604939.7717
2025-09-08T12:39:00+00:00,6.5997,6.6279,6.5601,6.6099,197226.0,1301304.103,6282,105899.0,698666.8877
2025-09-08T12:40:00+00:00,6.6096,6.6888,6.5949,6.6376,288874.0,1919421.8369,9044,158526.0,1053526.8659
2025-09-08T12:41:00+00:00,6.6366,6.6519,6.5802,6.5998,232590.0,1536738.2409,7050,111192.0,734893.4108
2025-09-08T12:42:00+00:00,6.5999,6.6001,6.46,6.5183,519159.0,3389544.8153,13550,197767.0,1291191.2912
2025-09-08T12:43:00+00:00,6.5183,6.5412,6.4833,6.4973,310051.0,2019867.8083,8207,143250.0,933682.4605
2025-09-08T12:44:00+00:00,6.4973,6.5089,6.45,6.4736,386903.0,2507198.0141,10311,167322.0,1084891.5863
2025-09-08T12:45:00+00:00,6.4733,6.5,6.3832,6.4313,632016.0,4071375.208,15226,286045.0,1843384.7779
2025-09-08T12:46:00+00:00,6.4313,6.4468,6.23,6.3422,1398872.0,8839844.9615,28774,532244.0,3364921.3656
2025-09-08T12:47:00+00:00,6.3422,6.4109,6.3303,6.3774,454433.0,2896870.8223,12273,233597.0,1489661.9471
2025-09-08T12:48:00+00:00,6.3768,6.4586,6.3739,6.4123,442077.0,2836999.606,12234,214046.0,1374567.5553
2025-09-08T12:49:00+00:00,6.4109,6.4153,6.355,6.3651,346973.0,2212375.5894,8689,157854.0,1006651.524
2025-09-08T12:50:00+00:00,6.3655,6.508,6.3585,6.485,507835.0,3276030.3268,13116,280140.0,1808515.9103
2025-09-08T12:51:00+00:00,6.4849,6.5426,6.4465,6.5289,362344.0,2351787.8268,10510,212149.0,1377829.8672
2025-09-08T12:52:00+00:00,6.5274,6.5591,6.4901,6.5466,471448.0,3075543.1109,12416,272450.0,1778346.6231
2025-09-08T12:53:00+00:00,6.5458,6.5545,6.4864,6.5029,290148.0,1891242.4334,8692,143065.0,932885.7183
2025-09-08T12:54:00+00:00,6.5011,6.5422,6.4633,6.4987,320867.0,2084649.6766,8527,161023.0,1046614.6733
2025-09-08T12:55:00+00:00,6.4987,6.5181,6.4673,6.4895,199540.0,1295179.6849,7500,93487.0,607050.2414
2025-09-08T12:56:00+00:00,6.4902,6.6442,6.4811,6.5835,617621.0,4064375.5585,19355,369248.0,2429932.5102
