trade_id,time_utc,side,price,size,notional_usd
340583572,2026-06-08T17:49:34.542274+00:00,sell,67.09,34.875,2339.76375
340583571,2026-06-08T17:49:34.542274+00:00,sell,67.09,0.017,1.14053
340583575,2026-06-08T17:49:34.575672+00:00,sell,67.1,0.05371429,3.60422886
340583574,2026-06-08T17:49:34.575672+00:00,sell,67.1,0.017,1.1407
340583577,2026-06-08T17:49:39.997904+00:00,sell,67.1,0.69164427,46.40933052
340583576,2026-06-08T17:49:39.997904+00:00,sell,67.1,0.25008825,16.78092158
340583584,2026-06-08T17:49:40.531342+00:00,buy,67.08,0.82165019,55.11629475
340583583,2026-06-08T17:49:40.531342+00:00,buy,67.08,10.4095124,698.27009179
340583582,2026-06-08T17:49:40.531342+00:00,buy,67.08,24.81296625,1664.45377605
340583581,2026-06-08T17:49:40.531342+00:00,buy,67.08,10.00607544,671.20754052
340583580,2026-06-08T17:49:40.531342+00:00,buy,67.08,10.00607544,671.20754052
340583579,2026-06-08T17:49:40.531342+00:00,buy,67.09,7.45468669,500.13493003
340583578,2026-06-08T17:49:40.531342+00:00,buy,67.09,10.00607544,671.30760127
340583585,2026-06-08T17:49:42.295030+00:00,sell,67.09,1.06070374,71.16261392
340583586,2026-06-08T17:49:43.081082+00:00,sell,67.09,1.81998309,122.10266551
340583587,2026-06-08T17:49:43.109518+00:00,buy,67.09,0.12602588,8.45507629
340583588,2026-06-08T17:49:44.410213+00:00,sell,67.1,3.68852459,247.49999999
340583589,2026-06-08T17:49:46.252500+00:00,buy,67.09,2.5,167.725
340583590,2026-06-08T17:49:48.848327+00:00,buy,67.09,0.17891754,12.00357776
340583597,2026-06-08T17:49:49.518274+00:00,sell,67.11,10.42322315,699.5025056
340583596,2026-06-08T17:49:49.518274+00:00,sell,67.11,24.81296625,1665.19816504
340583595,2026-06-08T17:49:49.518274+00:00,sell,67.11,5.93965022,398.60992626
340583594,2026-06-08T17:49:49.518274+00:00,sell,67.11,17.88670376,1200.37668933
340583593,2026-06-08T17:49:49.518274+00:00,sell,67.11,18.6281222,1250.13328084
340583592,2026-06-08T17:49:49.518274+00:00,sell,67.11,0.017,1.14087
340583591,2026-06-08T17:49:49.518274+00:00,sell,67.11,32.31937903,2168.9535267
340583598,2026-06-08T17:49:50.818820+00:00,buy,67.09,2.24997874,150.95107367
340583599,2026-06-08T17:49:50.821583+00:00,buy,67.09,0.00000001,0.00000067
340583600,2026-06-08T17:49:52.297575+00:00,buy,67.08,0.017,1.14036
340583601,2026-06-08T17:49:53.463564+00:00,sell,67.08,0.07377049,4.94852447
340583606,2026-06-08T17:49:55.366108+00:00,buy,67.07,2.05842794,138.05876194
340583605,2026-06-08T17:49:55.366108+00:00,buy,67.07,2.263521,151.81435347
340583604,2026-06-08T17:49:55.366108+00:00,buy,67.07,10.00607544,671.10747976
340583603,2026-06-08T17:49:55.366108+00:00,buy,67.07,12.6,845.082
340583602,2026-06-08T17:49:55.366108+00:00,buy,67.07,0.017,1.14019
340583608,2026-06-08T17:49:56.244278+00:00,sell,67.08,7.2153708,484.00707326
340583607,2026-06-08T17:49:56.244278+00:00,sell,67.08,2.79070464,187.20046725
340583609,2026-06-08T17:49:58.117272+00:00,buy,67.09,0.30117787,20.2060233
340583613,2026-06-08T17:50:02.273560+00:00,sell,67.12,0.40303211,27.05151522
340583612,2026-06-08T17:50:02.273560+00:00,sell,67.12,0.017,1.14104
340583611,2026-06-08T17:50:02.273560+00:00,sell,67.11,0.017,1.14087
340583610,2026-06-08T17:50:02.273560+00:00,sell,67.1,0.017,1.1407
340583615,2026-06-08T17:50:02.326842+00:00,sell,67.12,0.017,1.14104
340583614,2026-06-08T17:50:02.326842+00:00,sell,67.12,0.30287323,20.3288512
340583616,2026-06-08T17:50:02.464439+00:00,sell,67.13,0.1413864,9.49126903
340583617,2026-06-08T17:50:03.396828+00:00,sell,67.13,0.017,1.14121
340583618,2026-06-08T17:50:03.560957+00:00,sell,67.14,0.017,1.14138
340583621,2026-06-08T17:50:06.016196+00:00,sell,67.15,0.69291254,46.52907706
340583620,2026-06-08T17:50:06.016196+00:00,sell,67.15,0.55436549,37.22564265
340583619,2026-06-08T17:50:06.016196+00:00,sell,67.15,0.017,1.14155
340583622,2026-06-08T17:50:06.160934+00:00,sell,67.16,0.00014891,0.0100008
340583623,2026-06-08T17:50:06.475852+00:00,buy,67.15,0.22449489,15.07483186
340583624,2026-06-08T17:50:07.408712+00:00,sell,67.16,0.003,0.20148
340583626,2026-06-08T17:50:07.468121+00:00,sell,67.16,9.98907544,670.86630655
340583625,2026-06-08T17:50:07.468121+00:00,sell,67.16,0.017,1.14172
340583627,2026-06-08T17:50:07.502320+00:00,sell,67.17,10.00607544,672.1080873
340583628,2026-06-08T17:50:07.513869+00:00,sell,67.17,0.017,1.14189
340583629,2026-06-08T17:50:08.085427+00:00,buy,67.17,27.48201888,1845.96720817
340583630,2026-06-08T17:50:08.088560+00:00,buy,67.17,1.13596844,76.30300011
340583631,2026-06-08T17:50:08.090001+00:00,buy,67.17,0.59096617,39.69519764
340583632,2026-06-08T17:50:08.091039+00:00,buy,67.17,0.4224479,28.37582544
340583633,2026-06-08T17:50:08.092732+00:00,buy,67.17,0.50268721,33.7654999
340583634,2026-06-08T17:50:08.092895+00:00,buy,67.17,45,3022.65
340583635,2026-06-08T17:50:08.093935+00:00,buy,67.17,0.47642367,32.00137791
340583636,2026-06-08T17:50:08.094986+00:00,buy,67.17,4.38948773,294.84189082
340583637,2026-06-08T17:50:08.154181+00:00,buy,67.16,10.00607544,672.00802655
340583639,2026-06-08T17:50:08.765096+00:00,sell,67.16,7.43086854,499.05713115
340583638,2026-06-08T17:50:08.765096+00:00,sell,67.16,2.5752069,172.9508954
340583640,2026-06-08T17:50:09.256816+00:00,buy,67.17,10.00607544,672.1080873
340583641,2026-06-08T17:50:09.302258+00:00,buy,67.17,10.00607544,672.1080873
340583642,2026-06-08T17:50:09.311929+00:00,buy,67.17,10.00607544,672.1080873
340583643,2026-06-08T17:50:09.363402+00:00,buy,67.17,10.00607544,672.1080873
340583644,2026-06-08T17:50:09.370797+00:00,buy,67.17,10.00607544,672.1080873
340583645,2026-06-08T17:50:09.389102+00:00,buy,67.17,10.00607544,672.1080873
340583646,2026-06-08T17:50:09.428238+00:00,buy,67.17,10.00607544,672.1080873
340583647,2026-06-08T17:50:11.694114+00:00,sell,67.16,0.02947745,1.97970554
340583649,2026-06-08T17:50:11.882495+00:00,buy,67.15,2.87149497,192.82088724
340583648,2026-06-08T17:50:11.882495+00:00,buy,67.15,9.78158055,656.83313393
340583650,2026-06-08T17:50:11.892186+00:00,buy,67.15,10.00607544,671.9079658
340583653,2026-06-08T17:50:13.426585+00:00,buy,67.14,2.320681,155.81052234
340583652,2026-06-08T17:50:13.426585+00:00,buy,67.14,0.017,1.14138
340583651,2026-06-08T17:50:13.426585+00:00,buy,67.14,10.00607544,671.80790504
340583654,2026-06-08T17:50:13.438832+00:00,buy,67.14,10.00607544,671.80790504
340583655,2026-06-08T17:50:13.461733+00:00,buy,67.14,10.00607544,671.80790504
340583656,2026-06-08T17:50:13.470480+00:00,buy,67.14,10.00607544,671.80790504
340583657,2026-06-08T17:50:13.486595+00:00,buy,67.14,10.00607544,671.80790504
340583659,2026-06-08T17:50:14.302685+00:00,buy,67.13,23.06188235,1548.14416216
340583658,2026-06-08T17:50:14.302685+00:00,buy,67.13,0.017,1.14121
340583660,2026-06-08T17:50:14.303116+00:00,buy,67.13,0.39220579,26.32877468
340583661,2026-06-08T17:50:14.309686+00:00,buy,67.13,5.39068507,361.87668875
340583662,2026-06-08T17:50:14.356150+00:00,buy,67.13,10.00607544,671.70784429
