event_type,block_number,block_timestamp_utc,tx_hash,log_index,reserve_or_debt_asset,collateral_asset,user,on_behalf_of_or_repayer,liquidator,amount_crv,collateral_amount_usdc,borrow_rate_mode,receive_a_token
LiquidationCall,16027051,2022-11-22T17:31:59Z,0xa062b61870d49939fef24cba9f140c98b5caf2ba7c06aa522659643c9280126b,47,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,263075.020322847657599212,181609.768739,,false
LiquidationCall,16027051,2022-11-22T17:31:59Z,0xa40d2bcfc3794710d37eca8a81e1b4f9ef96f521e8dbb1c69e961982883103de,244,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x9bae78d1c67826cde91b20b49690589ed0879fc7,200000,138066.904654,,false
LiquidationCall,16027052,2022-11-22T17:32:11Z,0x9d7bcafc3ea8177c28d7464eccecd873b208303c1902342c10b5287064ec0481,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,98504.135290750608202632,68000.805276,,false
LiquidationCall,16027053,2022-11-22T17:32:23Z,0x23367d55325dc5ab5bd156082710825baa48872b7b873c0611cad03db7e838d0,21,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,48863.786548280828390866,33732.358792,,false
LiquidationCall,16027055,2022-11-22T17:32:47Z,0xd5ee6c6b6e1ab7c3f4d7f10a700bcb534dac87dd33ca0cab51c7a837e19a2ade,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,214733.490005436659036665,148237.941453,,false
LiquidationCall,16027055,2022-11-22T17:32:47Z,0xb513f6a886fc7fbd6c20a25b24f36bba981656ccaa4046d2df80813cef2b2645,103,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,20969,14475.624618,,false
LiquidationCall,16027055,2022-11-22T17:32:47Z,0xb6fc39bd3bdcf61fad2f9b5fb1fa49c3751b8747e7d7fb5ceb378f9cc6c3d600,160,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,200000,138066.904654,,false
LiquidationCall,16027056,2022-11-22T17:32:59Z,0x2a712b4b45d6d19b25c89e24ef2d17ddf68a614065e7452256227b10bc45776b,26,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,279623.184199877612247834,197289.092073,,false
LiquidationCall,16027056,2022-11-22T17:32:59Z,0x4b9d3602fe789a560ea0986e061d3b1aa7ffbb93587da7e9cad60513d730522a,44,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,85570.37201974808969875,60374.468063,,false
LiquidationCall,16027056,2022-11-22T17:32:59Z,0xfd2cbb2b1a98c9f41c95b01c015d0df76e7a85aa74160c3741a85e4225b3f0b9,209,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xdfd3bd446f1b7fd96dc995126ee845af0b1254cd,1000,705.553413,,false
LiquidationCall,16027057,2022-11-22T17:33:11Z,0xcec5a5d31ed76ba0540c55bd1b987d14d979adcf65f6f293b362182e4cab101b,40,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,12155.315060156561143562,8576.224031,,false
LiquidationCall,16027059,2022-11-22T17:33:47Z,0xbd760abe41e0bc9b227a2dcecbc44053be5325461b6273c242eb58f9640835fb,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,454514.316907580419617716,320684.127726,,false
LiquidationCall,16027059,2022-11-22T17:33:47Z,0x5978afd1df65ca26842879222341c1d7392dba1155a85ea10a89b5546d48f697,193,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,200000,141110.682676,,false
LiquidationCall,16027060,2022-11-22T17:33:59Z,0xdfeb23e68cbd8485bd474b3572af360a56329a8b9c28b3c0a5009f42a5afbf6e,18,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,125324.292830172954348606,88422.982586,,false
LiquidationCall,16027060,2022-11-22T17:33:59Z,0x5823d42c0fdde70e7c8fc6430a5caaf60cc5c0361e7a250628a82bba4c146d12,129,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,187969,132622.16956,,false
LiquidationCall,16027061,2022-11-22T17:34:11Z,0x85b4dcb64cc4e54788a8b943aad864d5034517e905307eec42fef1baa0af8728,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,9380.826038024543148827,6618.673831,,false
LiquidationCall,16027062,2022-11-22T17:34:23Z,0x82e5cdf08cbf963c22d0f57375680390c1dabdd4890d79e666d612ca8fb5382e,74,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,79012.481421769507350864,56871.958818,,false
LiquidationCall,16027063,2022-11-22T17:34:35Z,0xa11d5d74b4b5b2b887f12ee2d28c03cac0458ccbde9dfcf996c9523b58deb9c0,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,328313.514344789381350658,236314.97621,,false
LiquidationCall,16027064,2022-11-22T17:34:47Z,0xdfeb93921cab682a0660aae8676901bcff619a3dd4876787a437af737e9802f3,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,43927.611624920604744549,31618.413627,,false
LiquidationCall,16027065,2022-11-22T17:34:59Z,0x639137d00875f97965c7faec9381f9646ab25a0e9002dea9298d39f6c2d7f3d8,203,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,49944,35948.916679,,false
LiquidationCall,16027066,2022-11-22T17:35:11Z,0xdcf86479bf289a6e0e12afefa7d135aa88aa5859e06ebe7ed2ada13d82e39ccf,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,163740.331825048430534533,117857.751598,,false
LiquidationCall,16027066,2022-11-22T17:35:11Z,0xd1eb0737edb77f77de5c897da65bac706c120ea53c21e19b0f35b716ab37dc21,521,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,200000,143956.898443,,false
LiquidationCall,16027067,2022-11-22T17:35:23Z,0xb1a36d1b86dc994673209d04e3f04ffa00ea47ad32d920b62146379f0bf610e8,21,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,55293.471272636672134601,39799.383142,,false
LiquidationCall,16027069,2022-11-22T17:35:47Z,0x4133cd3ca31793215c1028be7db64fae3ee3af910fff4e730edc36d52a23842a,76,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,47874.258054776731207331,34459.148524,,false
LiquidationCall,16027072,2022-11-22T17:36:23Z,0x09e507b9ce8ee0265d2961d1ddcaf7203f116709a990937afae246d5d841932f,26,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,306726.063505768995280359,225838.145063,,false
LiquidationCall,16027072,2022-11-22T17:36:23Z,0xa6ed21bde0abd053dc8067c3031863e0e93cabd94efc3a045cd3ba79ba90c16f,155,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,72264.59200376769348149,53207.416498,,false
LiquidationCall,16027073,2022-11-22T17:36:35Z,0xbbae8c01115be68db5c1de8eb282de5e3f43e26c7195a523fe37a08e95bf1d29,24,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,10055.610364584831459844,7403.8064,,false
LiquidationCall,16027074,2022-11-22T17:36:47Z,0xc06bb9548af2abacf2d6f386ad48a270fb382648462b34301c97142df71bbf8d,150,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,123485.939079962570720144,90920.983709,,false
LiquidationCall,16027074,2022-11-22T17:36:47Z,0x5c2360d086e4fa02a41cc34ff637e82d4e2189c002bd83c932844234fea91a96,173,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,107989.071508154009585141,79510.855118,,false
LiquidationCall,16027075,2022-11-22T17:36:59Z,0xa6216053014cf0fbac504505b8b915c4fbd7f3bd811648ecb95b140cd43d4df1,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,162585.954017618103216899,119709.782237,,false
LiquidationCall,16027075,2022-11-22T17:36:59Z,0x060cb171314c7395b624cd9741da66a54155eb4a2ccc34a01000661d85d19714,40,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,59459.060271259165806162,43778.881146,,false
LiquidationCall,16027076,2022-11-22T17:37:11Z,0xf330a9f12908c58b88c737ba744745043bf772a5d73f0d4a89017fb2ea35eef4,25,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,14942.379432169232445989,11001.866666,,false
LiquidationCall,16027076,2022-11-22T17:37:11Z,0xb51525b2d9f9c54ef512b8583884cc216c2846289f82eb3e17fc99981c41e613,300,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,200000,147257.225214,,false
LiquidationCall,16027077,2022-11-22T17:37:23Z,0xe417fafda29f6e8d360aaedd9abb86c0ca1e75a97a8fa001458197957d487e37,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,111145.789260089080651268,81835.102603,,false
LiquidationCall,16027077,2022-11-22T17:37:23Z,0x1417e4d4d9bedbea4ba79fd642010cd0bdbae1458cbfb9d2f7f32432ffa31ea2,46,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,95601.222911584101749953,70389.854065,,false
LiquidationCall,16027078,2022-11-22T17:37:35Z,0xf0fddfb964dfea6a5ef1a4a29c39fdd935587b73409e3ff289b2f9eaaf53baa8,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,178149.025730948995211235,131168.656018,,false
LiquidationCall,16027078,2022-11-22T17:37:35Z,0x8815bcc15208af53d5105e94d5c0655635c2272ca39992bc402c50aa97e5db60,97,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,95601.222911584101749953,70389.854065,,false
LiquidationCall,16027078,2022-11-22T17:37:35Z,0x37506c9500eabae1940841f989300e04d4f4e5aa38d66f5bbdea1631664af3ee,461,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x9bae78d1c67826cde91b20b49690589ed0879fc7,200000,147257.225214,,false
LiquidationCall,16027079,2022-11-22T17:37:47Z,0x802dcc578a576421a8af798f6cf2fb81b975c303986cab72de5861d2d6570c6e,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,207661.182539379869375322,152898.047627,,false
LiquidationCall,16027080,2022-11-22T17:37:59Z,0x3d963a07f02db81919d41b0e77fdcf2f998ca1d0b1d421baf1e6b84df4c057d2,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,289349.30403667176466627,213043.87815,,false
LiquidationCall,16027080,2022-11-22T17:37:59Z,0x79c17df568f9c1d7fc9837dbe0e24d5997781e9f49f81e4f760850339a9d40c3,259,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xdfd3bd446f1b7fd96dc995126ee845af0b1254cd,19000,13989.436395,,false
LiquidationCall,16027081,2022-11-22T17:38:11Z,0x6fa8c4120253d1eab3be4b576c0c5cfaae01c8580a8c86e4e510ee4527ab9e8e,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,476556.782164700989575414,350882.146993,,false
LiquidationCall,16027081,2022-11-22T17:38:11Z,0x187a51bab01d90b865e0313fba65515fed13a2d639cd3be0431bfef4a1248686,233,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,50000,36814.306303,,false
LiquidationCall,16027082,2022-11-22T17:38:23Z,0xb7ab498cf96ef01de7ab35aa236af30ba76e094ff65a9fca295d510bb8e5bd58,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,481109.758833561316186175,354234.440546,,false
LiquidationCall,16027083,2022-11-22T17:38:35Z,0x0e58a619963aa731d30dfa9200ab44e5bcb8ee4db06eff65fdd8998b3c08353e,115,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,335304.526415571074090864,246880.070808,,false
LiquidationCall,16027083,2022-11-22T17:38:35Z,0x0c9750ad8f5f0a65ae3b839a7235f73d2347713adb0e07d21df53f53edcdd4f4,358,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x9bae78d1c67826cde91b20b49690589ed0879fc7,190000,139894.363953,,false
LiquidationCall,16027084,2022-11-22T17:38:47Z,0x5413f95541429a82d6f62cf5416182483e2418c0ade2ad60818033d0df66dbf1,143,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x45cb6131d548344c7f150d958026fe0923ea86e4,300000.000000000008388608,220885.837821,,false
LiquidationCall,16027085,2022-11-22T17:38:59Z,0x27a6ffe105490929401bf0f26acc3915fabd649ec89c8720474ad2ac71b74cff,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,436470.918988205747372379,321367.482084,,false
LiquidationCall,16027085,2022-11-22T17:38:59Z,0x814a48c8068b310b133af9572cbbcc0702a20b16219673980afe487a8cb0e0e9,308,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,50000,36814.306303,,false
LiquidationCall,16027085,2022-11-22T17:38:59Z,0xde4e53e64ae24cd0314830dae09d2f433dc920046c32a73b6eee9b24796c910d,321,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027086,2022-11-22T17:39:11Z,0xc5b24c57eac09d095d8269d565052e50327955bd39ca774ebf6ddc42a221b459,64,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,98366.091788463108773291,72425.588659,,false
LiquidationCall,16027087,2022-11-22T17:39:23Z,0xde6f987f5b8edaf2119f1ce5ca28baef411b1f190363bef03ce094f4a0456993,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,536085.507927977584212379,394712.321875,,false
LiquidationCall,16027088,2022-11-22T17:39:35Z,0xe892b058cba853203df37133e5483129f8ff50146c51b3c150dd6100ec6ca501,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,336528.209816216878086304,247781.051919,,false
LiquidationCall,16027088,2022-11-22T17:39:35Z,0xd1bb20d158985d8b6eb5ca482eb8f830102d66dd7c478c916af76d32d6877b8e,103,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,69835.976731823064883089,51419.260768,,false
LiquidationCall,16027089,2022-11-22T17:39:47Z,0xf70062b86039f5c64e11b145cd42918fbbd0c1d7ee18c34d4dd9976ba4d0afb7,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,294887.653493362889415646,217121.688017,,false
LiquidationCall,16027089,2022-11-22T17:39:47Z,0xad81c332e8ef7976ebf38bb855ad15f68553b989f04cfd658f3a74611211c39e,37,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,129197.959939360968493834,95126.66542,,false
LiquidationCall,16027089,2022-11-22T17:39:47Z,0xebfe72bc5d692c46828b83ed9bc4913a9236cb13abcd52ea185cb66ba39fc513,313,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027090,2022-11-22T17:39:59Z,0xfbc9b7378c6bcdb11f7a8b7439d21855bf92eac41f068a3aa8aed56a66b0ccce,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,505525.439081241487633168,372211.367171,,false
LiquidationCall,16027091,2022-11-22T17:40:11Z,0xbbbd0844b08f3ff7ede6f9c2523e98353b549d906a90ffc7049e8b0f1c3a3a5c,122,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,74366.08000748793163535,54754.712959,,false
LiquidationCall,16027092,2022-11-22T17:40:23Z,0x48d76f304dc9917c6cc8fd8a3b396a974f89a4021ebbc0284f22011d65097931,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,439685.638436491217309195,323734.435413,,false
LiquidationCall,16027093,2022-11-22T17:40:35Z,0xcbc0024bfe3c1b87e25cdc7d3f548162341be10f38bad910f7208b29d5a785fd,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,481508.945863041874444904,354528.356418,,false
LiquidationCall,16027094,2022-11-22T17:40:47Z,0x2bfc6c1e25f578108f3305be3884b1fd058912f89ea127b3fb760b89f65c633c,33,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,72000.674521675420770942,53013.097718,,false
LiquidationCall,16027095,2022-11-22T17:40:59Z,0x5f757c5e5ceef403031ce5b2a1aa8c0edc79fb4e3d9d8aa6fac1d4855d8fda44,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,246983.107929059304136438,181850.235742,,false
LiquidationCall,16027096,2022-11-22T17:41:11Z,0x7de68c4257b0d71e642711ea0e61ec6d4f3ac53b147338fb6bd9aac14014f238,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,189861.61859723252316029,139792.475646,,false
LiquidationCall,16027097,2022-11-22T17:41:23Z,0xbfb12e7af5547f912f6a3e6a01c0726686cef5711c855b3e73da9ba7b918420a,15,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,87876.249553616834746699,64702.063357,,false
LiquidationCall,16027098,2022-11-22T17:41:35Z,0x9fba7bfb44190362e9b6855c9596782579625d1a08710d8d8c1424fc054f2e6b,41,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,101962.472615922331821616,75073.553967,,false
LiquidationCall,16027099,2022-11-22T17:41:47Z,0x360ef0f29b8d6a362c3631dd1385962c12c7acdc57929efdb96431489f35a555,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,308320.380844084024522211,227012.0188,,false
