datetime,block,tx_hash,tx_index,log_index,token,direction,counterparty,amount,amount_raw
2022-11-15T21:46:11.000Z,15978202,0xa9bb7e810b78b88d2f12bae2e825d827027eea33bfbcec900604800249c28b06,32,26,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,100000,100000000000000000000000
2022-11-15T21:46:11.000Z,15978202,0xa9bb7e810b78b88d2f12bae2e825d827027eea33bfbcec900604800249c28b06,32,36,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,60120.999124,60120999124
2022-11-15T22:01:11.000Z,15978277,0xea15ffbdc33996fc75f40e8c0e0cca40d00f36be1e63e164a53e013cd2c11b7e,122,270,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,200000,200000000000000000000000
2022-11-15T22:01:11.000Z,15978277,0xea15ffbdc33996fc75f40e8c0e0cca40d00f36be1e63e164a53e013cd2c11b7e,122,290,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,120659.361305,120659361305
2022-11-15T22:16:47.000Z,15978354,0x2497ad7a5a3e5ebc437d845e0f753560ce754690577ebfd02350bebab4ae0f4e,90,213,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,100000,100000000000000000000000
2022-11-15T22:16:47.000Z,15978354,0x2497ad7a5a3e5ebc437d845e0f753560ce754690577ebfd02350bebab4ae0f4e,90,251,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,60164.129673,60164129673
2022-11-16T02:38:11.000Z,15979656,0x7b3f54803a784ab1645383411a2c49241c388bd78814e3eb3157a2baa7199d77,119,256,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,500000,500000000000000000000000
2022-11-17T00:16:47.000Z,15986102,0x3c428689be40c29db56f1c905d9efc826d761c21c85d600e8aacfd362196689c,166,372,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,2000000,2000000000000000000000000
2022-11-17T00:21:47.000Z,15986127,0x1b517da1bec0b1799d8debe32f4969e00206e6be0b941ae80191c996c96bdbc0,163,233,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,2250132.941326,2250132941326859504132240
2022-11-17T00:31:47.000Z,15986177,0x63e28762ae526509be28ccdbb1ac22019e28211b26b095f791fe945aa69145fc,90,194,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,2000000,2000000000000000000000000
2022-11-17T00:33:11.000Z,15986184,0xb7b4828ee96fd8919a485c35e7333427ddb83525296a33e8d73395ae884dd17c,91,207,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,200000,200000000000000000000000
2022-11-17T00:33:11.000Z,15986184,0xb7b4828ee96fd8919a485c35e7333427ddb83525296a33e8d73395ae884dd17c,91,231,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,116843.727612,116843727612
2022-11-17T04:11:47.000Z,15987272,0x9ec3d389e9d09bd77f9014930655cd3228cb30f6a1dd6e21cd50b60a6a866038,88,195,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,2000000,2000000000000000000000000
2022-11-17T04:12:23.000Z,15987275,0xc0b06dc1b738640a6117f2238e4d978e7339c16073543149cb269ea3cda65a24,92,221,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,1800000,1800000000000000000000006
2022-11-19T22:38:11.000Z,16007094,0x3df3e8675a5e286058fbc8434e0a29f19b4b87e6acc9a5b109ea53cfe9e2e58c,98,241,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,1999999.999,1999999999000000000000000
2022-11-20T00:09:47.000Z,16007551,0xde708fdecd84684c0ae1974486b12f063e6691428f3932e5ca4c69aded10e854,230,467,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,5000000,5000000000000000000000000
2022-11-20T00:10:35.000Z,16007555,0x60cf18f7b0c414f8726a0d1fea721ee09ca908c6d3d9bf9b57eeec50c372eada,114,215,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,3000000,3000000000000000000000000
2022-11-20T20:45:11.000Z,16013697,0x8d03f1a95463117f108af1f5b6bf2ae3d6a8c1df1774caa25386e15f5451ee72,145,284,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,2000000,2000000000000000000000000
2022-11-22T05:19:35.000Z,16023418,0x394c5aa88ad9dda4d3ef83e08856dcd67b625dab55992fde8260978690269574,72,108,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,20000000,20000000000000000000000000
2022-11-22T05:21:11.000Z,16023426,0x7f65cebca6e905d3b08699e57c5ff8e2581e9410b174a0b1d075be6e91b277ed,124,222,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,10000000,10000000000000000000000000
2022-11-22T07:10:59.000Z,16023973,0x09be7bcfe34cb55a08611fd25a60f39d8710bad04e13388abe12530ab8ebf022,81,114,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,10000000,10000000000000000000000000
2022-11-22T08:04:47.000Z,16024242,0x5dca0eb6cf8cea08abe48e64c0fee6ba0888874849d8728781c78b197c756908,189,363,USDC,to_user,0x55fe002aeff02f77364de339a1292923a15844b8,10000000,10000000000000
2022-11-22T08:12:59.000Z,16024283,0x4be0559c5c455da6fbcfff2489f83b3704ad3726e0aa9029a5f326520d202d0f,88,231,USDC,from_user,0xbcca60bb61934080951369a648fb03df4f96263c,13267782.676927,13267782676927
2022-11-22T08:16:35.000Z,16024300,0x2bfb884eb6ba443e2346105c4a288f04577760038619c61a65c68544678ace66,50,101,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,10000000,10000000000000000000000000
2022-11-22T08:19:35.000Z,16024315,0x3e919744f436667117582f3238fe2d5f6077386e6f6f830b5aad3df9000d915c,118,350,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,10000000,10000000000000000000000000
2022-11-22T09:44:11.000Z,16024736,0xf03a3bace164caccec5edd1bcab8b04842e27dd57abb0c2f6996d9bc89ce26e0,88,176,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,30000000,30000000000000000000000000
2022-11-22T09:44:47.000Z,16024738,0x6464bc0f0d2fcca790a6568afc8fbf56af4a38deb080b753f4345c115e6d3fe5,138,264,CRV,from_user,0xba529566855d9d0bf3de1cc988e5f529f92bd80c,30000000,30000000000000000000000000
2022-11-22T10:16:47.000Z,16024896,0xfde17c06fb3179dc4c32a7a72a6d6f35e0a7cd2bf69c8f8282ecb15a622b0aeb,91,178,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,5000000,5000000000000000000000000
2022-11-22T10:20:23.000Z,16024914,0x19800de00b7d7c12edc270dc698fbadf72f34e360a21eaaf72c7bada92fd4c0a,14,31,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,300000,300000000000000000000000
2022-11-22T10:20:23.000Z,16024914,0x19800de00b7d7c12edc270dc698fbadf72f34e360a21eaaf72c7bada92fd4c0a,14,45,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,123538.625235,123538625235
2022-11-22T10:35:23.000Z,16024989,0x0bc46c878e01a48d15d31437630644f4e0ff7d12ce87e045d2e742836c7badb0,0,0,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,500000,500000000000000000000000
2022-11-22T10:35:23.000Z,16024989,0x0bc46c878e01a48d15d31437630644f4e0ff7d12ce87e045d2e742836c7badb0,0,16,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,203738.178823,203738178823
2022-11-22T10:36:11.000Z,16024993,0x65d27b9adcfccecaa6ecc5a26adc7ba76930e65e02b4d8242fa62d5cf2a20d65,99,150,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,500000,500000000000000000000000
2022-11-22T10:36:11.000Z,16024993,0x65d27b9adcfccecaa6ecc5a26adc7ba76930e65e02b4d8242fa62d5cf2a20d65,99,185,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,203119.603085,203119603085
2022-11-22T10:36:35.000Z,16024995,0x07f72d0ba08da26168f4241ff83e70c9f1adb4e2b0e0c3b1c7c5a2f84d6d2e1e,176,268,USDC,to_user,0x9445bd19767f73dcae6f2de90e6cd31192f62589,202733.735419,202733735419
2022-11-22T10:36:35.000Z,16024995,0x07f72d0ba08da26168f4241ff83e70c9f1adb4e2b0e0c3b1c7c5a2f84d6d2e1e,176,269,CRV,from_user,0x9445bd19767f73dcae6f2de90e6cd31192f62589,500000,500000000000000000000000
2022-11-22T10:42:23.000Z,16025024,0x13b60e69c1c4b58763cf50655d7764ba6cf673aa3cd10203f0be19bfac0e7f6a,100,140,USDC,to_user,0x9445bd19767f73dcae6f2de90e6cd31192f62589,406093.276975,406093276975
2022-11-22T10:42:23.000Z,16025024,0x13b60e69c1c4b58763cf50655d7764ba6cf673aa3cd10203f0be19bfac0e7f6a,100,141,CRV,from_user,0x9445bd19767f73dcae6f2de90e6cd31192f62589,1000000,1000000000000000000000000
2022-11-22T10:45:47.000Z,16025041,0x3a5ebb5b76fcb6e0fbafa53ab1b8e6d62ee73dff90dba7b8d0a7b7caac57ecb3,1,3,CRV,from_user,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,1000000,1000000000000000000000000
2022-11-22T10:45:47.000Z,16025041,0x3a5ebb5b76fcb6e0fbafa53ab1b8e6d62ee73dff90dba7b8d0a7b7caac57ecb3,1,24,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,405627.41212,405627412120
2022-11-22T10:46:23.000Z,16025044,0x55fe0c3bf791e3c6488771d0a330dc127a753e96d2d15265001e87534bef43a2,117,257,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,5000000,5000000000000000000000000
2022-11-22T10:47:23.000Z,16025049,0x07197f2091b2015a796cdf96df9f616dcf25e83ebe3b212aeb557de8d552fa64,0,0,CRV,from_user,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,1000000,1000000000000000000000000
2022-11-22T10:47:23.000Z,16025049,0x07197f2091b2015a796cdf96df9f616dcf25e83ebe3b212aeb557de8d552fa64,0,25,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,406245.976132,406245976132
2022-11-22T10:57:47.000Z,16025101,0xdc9d9619c6e1d7544471a38df60191b27794618073b4dbf2205fe0040df6b5cd,112,243,CRV,from_user,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,200000,200000000000000000000000
2022-11-22T10:57:47.000Z,16025101,0xdc9d9619c6e1d7544471a38df60191b27794618073b4dbf2205fe0040df6b5cd,112,249,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,83177.643896,83177643896
2022-11-22T10:57:59.000Z,16025102,0x008b745ea488d78061c5533932c218940dd7707dc63949bb1b29602cd4554a94,32,89,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,16816.159346,16816159346
2022-11-22T10:57:59.000Z,16025102,0x008b745ea488d78061c5533932c218940dd7707dc63949bb1b29602cd4554a94,32,90,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,40618.742381,40618742381642512077294
2022-11-22T10:58:11.000Z,16025103,0x8fac1ba7b4eabbab743dd2b4a616e619230c206a8dd557c6db51b2ac4de5d601,101,266,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,32619.52981,32619529810
2022-11-22T10:58:11.000Z,16025103,0x8fac1ba7b4eabbab743dd2b4a616e619230c206a8dd557c6db51b2ac4de5d601,101,267,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,78791.134806,78791134806763285024154
2022-11-22T10:58:47.000Z,16025106,0x7632b56a3502f5c3453af49db071c317c53856e78adb1ff67e61e647be079c7e,4,18,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,17892.161909,17892161909
2022-11-22T10:58:47.000Z,16025106,0x7632b56a3502f5c3453af49db071c317c53856e78adb1ff67e61e647be079c7e,4,19,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,43217.782388,43217782388888888888888
2022-11-22T10:59:23.000Z,16025109,0x633321858485bbe302d164956c094879df82cedfb820ea164f7b5e08f85271d8,24,17,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,144084.198312,144084198312
2022-11-22T10:59:23.000Z,16025109,0x633321858485bbe302d164956c094879df82cedfb820ea164f7b5e08f85271d8,24,18,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,348029.464521,348029464521739130434782
2022-11-22T10:59:35.000Z,16025110,0x08dd6de20e776a4b1506730090225ec0c8966723c4447a15473e3856876bbced,18,282,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,71837.673413,71837673413
2022-11-22T10:59:35.000Z,16025110,0x08dd6de20e776a4b1506730090225ec0c8966723c4447a15473e3856876bbced,18,283,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,173520.950272,173520950272946859903381
2022-11-22T10:59:35.000Z,16025110,0x6d1da743bba64209a127f61428d18cb2594cad21d744f5c0b0849ed0ee3854b0,53,337,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,27993.347297,27993347297
2022-11-22T10:59:35.000Z,16025110,0x6d1da743bba64209a127f61428d18cb2594cad21d744f5c0b0849ed0ee3854b0,53,338,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,67616.78091,67616780910628019323671
2022-11-22T11:00:11.000Z,16025113,0x1ed5c130db1799c09451f6a9cd775084706b624138db6d3f430d16cf828bf21b,88,201,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,15258.197743,15258197743
2022-11-22T11:00:11.000Z,16025113,0x1ed5c130db1799c09451f6a9cd775084706b624138db6d3f430d16cf828bf21b,88,202,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,36855.550103,36855550103864734299516
2022-11-22T11:01:59.000Z,16025122,0x0c8eeb0a883ac65dbe4e7d02862549563f8d91782f7fba5a30cb499b5d3c7d4c,41,104,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,87311.347908,87311347908
2022-11-22T11:01:59.000Z,16025122,0x0c8eeb0a883ac65dbe4e7d02862549563f8d91782f7fba5a30cb499b5d3c7d4c,41,105,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,210896.975623,210896975623188405797101
2022-11-22T11:02:23.000Z,16025124,0x62651485683909be79de6d342b1c0f75fee8878f80e1d520cedb3d8b6b36e53b,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,52851.841883,52851841883
2022-11-22T11:02:23.000Z,16025124,0x62651485683909be79de6d342b1c0f75fee8878f80e1d520cedb3d8b6b36e53b,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,127353.835862,127353835862650602409638
2022-11-22T11:02:35.000Z,16025125,0x98421da94950c91cd423f680a722940fb9a8fa439eb8eae0057a643b6a668842,107,270,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,35105.609482,35105609482
2022-11-22T11:02:35.000Z,16025125,0x98421da94950c91cd423f680a722940fb9a8fa439eb8eae0057a643b6a668842,107,271,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,84591.830077,84591830077108433734939
2022-11-22T11:03:11.000Z,16025128,0x135e90c7d1c3e9d3f758aed91960366a1c8122b9036d478b95f26f690508993f,66,138,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,30935.383128,30935383128
2022-11-22T11:03:11.000Z,16025128,0x135e90c7d1c3e9d3f758aed91960366a1c8122b9036d478b95f26f690508993f,66,139,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,74543.091874,74543091874698795180722
2022-11-22T11:03:47.000Z,16025131,0x5d3e6fa3bd1b10111b3f9ab5798d35882da5a92f40d0abe876ccfc033dc63298,96,174,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,21637.781177,21637781177
2022-11-22T11:03:47.000Z,16025131,0x5d3e6fa3bd1b10111b3f9ab5798d35882da5a92f40d0abe876ccfc033dc63298,96,175,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,52139.231751,52139231751807228915662
2022-11-22T11:03:59.000Z,16025132,0xc7655c7624f09188530c7ccda36ff01ee4eae4e6be3ce07b81e03025d92dab53,19,34,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,21610.248799,21610248799
2022-11-22T11:03:59.000Z,16025132,0xc7655c7624f09188530c7ccda36ff01ee4eae4e6be3ce07b81e03025d92dab53,19,35,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,52072.888672,52072888672289156626506
2022-11-22T11:04:23.000Z,16025134,0x8d8b852933e865e6426d2fd97bf090b0c4eee11339beb10d4910a5f2ccb19aa4,99,277,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,95861.115741,95861115741
2022-11-22T11:04:23.000Z,16025134,0x8d8b852933e865e6426d2fd97bf090b0c4eee11339beb10d4910a5f2ccb19aa4,99,278,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,230990.640339,230990640339759036144578
2022-11-22T11:04:35.000Z,16025135,0x4330bdd216bd7e1824aae0418ca68e55134fea6cb36ae432c55382bf6874067b,43,279,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,22501.268401,22501268401
2022-11-22T11:04:35.000Z,16025135,0x4330bdd216bd7e1824aae0418ca68e55134fea6cb36ae432c55382bf6874067b,43,280,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,54219.923857,54219923857831325301204
2022-11-22T11:05:23.000Z,16025139,0x6b6f95c451ee83fce6878f343e468abc8d782ff49765acae85b783e7f8b8eaec,89,190,USDC,to_user,0xc37704a457b1ee87eb657cae584a34961e86acac,41500,41500000000
2022-11-22T11:05:23.000Z,16025139,0x6b6f95c451ee83fce6878f343e468abc8d782ff49765acae85b783e7f8b8eaec,89,191,CRV,from_user,0xc37704a457b1ee87eb657cae584a34961e86acac,100000,100000000000000000000000
2022-11-22T11:06:11.000Z,16025143,0x3a02f7d9b6fba5f27bf5afed85e30fd2ff57939277dd39bcb507af8caee74d47,136,283,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,84636.695339,84636695339
2022-11-22T11:06:11.000Z,16025143,0x3a02f7d9b6fba5f27bf5afed85e30fd2ff57939277dd39bcb507af8caee74d47,136,284,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,203943.84419,203943844190361445783132
2022-11-22T11:06:23.000Z,16025144,0x502bc39df73136866960c37cefa822f837ae0164b438e867b079242a96d4e6d6,1,33,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,98505.955866,98505955866
2022-11-22T11:06:23.000Z,16025144,0x502bc39df73136866960c37cefa822f837ae0164b438e867b079242a96d4e6d6,1,34,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,237363.749074,237363749074698795180722
2022-11-22T11:06:23.000Z,16025144,0x3dde77104c47142c11b33ae41cb94a5cd6bfd565e16b3b7a757f2505e71e98a3,121,238,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,42091.525699,42091525699
2022-11-22T11:06:23.000Z,16025144,0x3dde77104c47142c11b33ae41cb94a5cd6bfd565e16b3b7a757f2505e71e98a3,121,239,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,101425.36313,101425363130120481927710
2022-11-22T11:06:35.000Z,16025145,0x9ed57c37acb109f4f5c8fe933816ee7834b88f41c990d4d6d92e7090cedfb17c,91,184,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,53804.756552,53804756552
2022-11-22T11:06:35.000Z,16025145,0x9ed57c37acb109f4f5c8fe933816ee7834b88f41c990d4d6d92e7090cedfb17c,91,185,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,129650.015787,129650015787951807228915
2022-11-22T11:07:35.000Z,16025149,0x0b62b7ff1b2c2e8b565941610b13ca7bb84f9204eebb26da3eb24f6f8d6c1150,1,11,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,163861.700471,163861700471
2022-11-22T11:07:35.000Z,16025149,0x0b62b7ff1b2c2e8b565941610b13ca7bb84f9204eebb26da3eb24f6f8d6c1150,1,12,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,394847.471014,394847471014457831325301
2022-11-22T11:08:47.000Z,16025155,0xdfc8ac0243cf54c790ad39d7e490c986d1ada3005b64c3cb6bd35c5a5ab2f1bb,1,11,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,80567.813573,80567813573
2022-11-22T11:08:47.000Z,16025155,0xdfc8ac0243cf54c790ad39d7e490c986d1ada3005b64c3cb6bd35c5a5ab2f1bb,1,12,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,194139.309814,194139309814457831325301
2022-11-22T11:09:11.000Z,16025157,0xb3d444b8753c23b1666a720d2cdf62264a89bd6c05021c95c01a29cfdcd3cbb8,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,40029.089604,40029089604
2022-11-22T11:09:11.000Z,16025157,0xb3d444b8753c23b1666a720d2cdf62264a89bd6c05021c95c01a29cfdcd3cbb8,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,96455.6376,96455637600000000000000
2022-11-22T11:09:11.000Z,16025157,0xa9b311f06c03fce7b209808bba5efdf43fab613680c7a7ffdaf12c33f114cc36,5,18,USDC,to_user,0x00000007f7a9056880d057f611e80c419f9b20c8,39990.363768,39990363768
2022-11-22T11:09:11.000Z,16025157,0xa9b311f06c03fce7b209808bba5efdf43fab613680c7a7ffdaf12c33f114cc36,5,19,CRV,from_user,0x00000007f7a9056880d057f611e80c419f9b20c8,96362.322331,96362322331968200000000
2022-11-22T11:09:23.000Z,16025158,0x3cd340c29802a04a089430a3a0cc38a65d1a1a9f4f33a4b4862e11fc5904b262,85,199,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,27567.094042,27567094042
2022-11-22T11:09:23.000Z,16025158,0x3cd340c29802a04a089430a3a0cc38a65d1a1a9f4f33a4b4862e11fc5904b262,85,200,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,66426.732631,66426732631325301204819
2022-11-22T11:09:35.000Z,16025159,0xf6d8eccca39c625ab8cf25848d3b807bee2c39dd07e7e2e79b3e39a3cbddb28a,7,0,USDC,to_user,0x00000007f7a9056880d057f611e80c419f9b20c8,99975.90942,99975909420
2022-11-22T11:09:35.000Z,16025159,0xf6d8eccca39c625ab8cf25848d3b807bee2c39dd07e7e2e79b3e39a3cbddb28a,7,1,CRV,from_user,0x00000007f7a9056880d057f611e80c419f9b20c8,240905.805829,240905805829920500000000
2022-11-22T11:09:35.000Z,16025159,0xe6268103024b510b7e7cbf3c0926e436765fb03329f5ed1cdb9dbe43276b25f0,29,53,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,26674.723519,26674723519
2022-11-22T11:09:35.000Z,16025159,0xe6268103024b510b7e7cbf3c0926e436765fb03329f5ed1cdb9dbe43276b25f0,29,54,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,64276.442214,64276442214457831325301
2022-11-22T11:09:47.000Z,16025160,0x6970bdc4176c2432ab8bb84b1678d5f443d3d5f799a5420d0dc5a5836b7b35e1,0,2,USDC,to_user,0x00000007f7a9056880d057f611e80c419f9b20c8,99975.90942,99975909420
2022-11-22T11:09:47.000Z,16025160,0x6970bdc4176c2432ab8bb84b1678d5f443d3d5f799a5420d0dc5a5836b7b35e1,0,3,CRV,from_user,0x00000007f7a9056880d057f611e80c419f9b20c8,240905.805829,240905805829920500000000
2022-11-22T11:09:59.000Z,16025161,0xc5efbab6319cbdea27eee308220d2cb5a0fe49e3e654ac36c5867cce72570ef0,5,2,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,27055.244361,27055244361
2022-11-22T11:09:59.000Z,16025161,0xc5efbab6319cbdea27eee308220d2cb5a0fe49e3e654ac36c5867cce72570ef0,5,3,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,65193.359906,65193359906024096385542
2022-11-22T11:10:11.000Z,16025162,0xe1832e336fd528ccad6e88734c8cb9419b435adcc372166c8ba7b0550fd87c5b,99,179,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,31370.255921,31370255921
2022-11-22T11:10:11.000Z,16025162,0xe1832e336fd528ccad6e88734c8cb9419b435adcc372166c8ba7b0550fd87c5b,99,180,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,75590.978122,75590978122891566265060
2022-11-22T11:10:11.000Z,16025162,0x194271591d1980b7a9053370db22049c62f967d03f9fd72e86f9168610a2f99f,109,216,USDC,to_user,0xc37704a457b1ee87eb657cae584a34961e86acac,222222,222222000000
2022-11-22T11:10:11.000Z,16025162,0x194271591d1980b7a9053370db22049c62f967d03f9fd72e86f9168610a2f99f,109,217,CRV,from_user,0xc37704a457b1ee87eb657cae584a34961e86acac,535474.698795,535474698795156621641251
2022-11-22T11:10:23.000Z,16025163,0x78fd1169c8a41622926311ec73ad2bc9a6058b45e74dc5f34dd8c879fa652883,3,44,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,4413.616498,4413616498
2022-11-22T11:10:23.000Z,16025163,0x78fd1169c8a41622926311ec73ad2bc9a6058b45e74dc5f34dd8c879fa652883,3,45,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,10635.220477,10635220477108433734939
2022-11-22T11:10:23.000Z,16025163,0x25aea66a0eb22e22b4e107b72e71ec7ad10a1efa578b099de2bfcd57ac91a421,118,213,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,32970.232201,32970232201
2022-11-22T11:10:23.000Z,16025163,0x25aea66a0eb22e22b4e107b72e71ec7ad10a1efa578b099de2bfcd57ac91a421,118,214,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,79446.342653,79446342653012048192771
2022-11-22T11:10:23.000Z,16025163,0xe5960cdd0d92173819a9e07ded2c13b06d865024e50e38ee8d773f15bad41b93,132,241,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,33668.627574,33668627574
2022-11-22T11:10:23.000Z,16025163,0xe5960cdd0d92173819a9e07ded2c13b06d865024e50e38ee8d773f15bad41b93,132,242,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,81129.223069,81129223069879518072289
2022-11-22T11:10:35.000Z,16025164,0x2259d9927faef203cf708232821ecbff5ebccb98870d7213da7d6e00ca9f9135,5,4,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,3587.942777,3587942777
2022-11-22T11:10:35.000Z,16025164,0x2259d9927faef203cf708232821ecbff5ebccb98870d7213da7d6e00ca9f9135,5,5,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,8645.645245,8645645245783132530120
2022-11-22T11:10:35.000Z,16025164,0x72c6c9b362f7ca78cb992e1f128f42f2a7dd530c06b08c75f80e99620cfdab2d,6,10,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,69448.129721,69448129721
2022-11-22T11:10:35.000Z,16025164,0x72c6c9b362f7ca78cb992e1f128f42f2a7dd530c06b08c75f80e99620cfdab2d,6,11,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,167344.890893,167344890893975903614457
