datetime,block,tx_hash,tx_index,log_index,collateral_asset,debt_asset,user,debt_to_cover_crv,debt_to_cover_crv_raw,liquidated_collateral_usdc,liquidated_collateral_usdc_raw,liquidator,receive_atoken
2022-11-22T17:52:23.000Z,16027151,0x78ee84ac83e15fa240a4ca222b6fac055def7523c6d2899fac1c21f6bea06849,3,53,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,67082.702114,67082702114735821881814,49392.062866,49392062866,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:52:35.000Z,16027152,0xb31bbda66574fc816c7d3837aeb90305c5b707d928ff659672e3a81388eac327,0,23,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,208937.262811,208937262811992616121768,153837.607827,153837607827,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:52:35.000Z,16027152,0x7e19776230dfa71146f6bf8898b5769e4faa92d13b982b9db3d38b4d6a26bd2a,1,31,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,331991.848005,331991848005942802302078,244440.991655,244440991655,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:53:23.000Z,16027156,0x648631c7d9f712fba7a2015fa6800f807b6e4f951f1fc3a63e778a8d69e42b70,6,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,6435.220398,6435220398421535699426,4738.163497,4738163497,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:53:59.000Z,16027159,0x87beda1d862b1d0bb287e8ee90c4525854404d48d2c415bf09c511d7023ebcf7,2,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,75710.713462,75710713462811519159693,55744.747917,55744747917,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:53:59.000Z,16027159,0x764068496df3e7624584af321e7383e04326360efa43d729ee45f7ff796c28c9,3,45,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,225000,225000000000000000000000,165664.378366,165664378366,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,true
2022-11-22T17:53:59.000Z,16027159,0x48330a2de9a8e316f8f965013ddafbe3b13f314351af59d438a21dff1c27fa2d,4,51,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,162006.365702,162006365702694557668703,119283.039402,119283039402,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:54:11.000Z,16027160,0x8f6606f0b3ba26c00aac97eb98af60b9f3f698fb9303cdb5a5eb16c1965912a6,0,23,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,682558.179129,682558179129618018580658,502558.117529,502558117529,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:54:23.000Z,16027161,0xca27994d94b2d9b5fd3d96d9631f2828ec868f6cf35a1da15d91f22521b38d73,0,15,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,46093.737382,46093737382967557064716,33938.179333,33938179333,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:54:23.000Z,16027161,0x469b72472a2145a485226ddc628f448a9343d32b7205e014bb311706094bf570,7,46,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,42035.006395,42035006395517121723521,30949.792018,30949792018,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:54:35.000Z,16027162,0xa480c3a09e9e9199535c02f9c2c123e3bccf68ace1a3103ddab087f6362ef700,1,26,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,279800.56691,279800566910252854526515,211403.777105,211403777105,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:54:35.000Z,16027162,0xb9e15ff579f80021fbe152ad8b8fd677afc0b0f1da7a8fbce79e4d646b725128,46,135,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,71589.208386,71589208386468547400348,54089.343778,54089343778,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,false
2022-11-22T17:54:47.000Z,16027163,0x2cae0b7a62f95056256df5baada6be7bd2c117b5ca22192d992af7382e7f9925,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,250359.54186,250359541860216286147718,189159.562356,189159562356,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
